State,County,City,Zipcode,Date,Price
WI,Racine,Waterford,53185,1997-02-01,148500.0
WI,Racine,Waterford,53185,1997-03-01,149300.0
WI,Racine,Waterford,53185,1997-04-01,150200.0
WI,Racine,Waterford,53185,1997-05-01,151200.0
WI,Racine,Waterford,53185,1997-06-01,152500.0
WI,Racine,Waterford,53185,1997-07-01,154000.0
WI,Racine,Waterford,53185,1997-08-01,155800.0
WI,Racine,Waterford,53185,1997-09-01,158000.0
WI,Racine,Waterford,53185,1997-10-01,160100.0
WI,Racine,Waterford,53185,1997-11-01,161800.0
WI,Racine,Waterford,53185,1997-12-01,163400.0
WI,Racine,Waterford,53185,1998-01-01,164500.0
WI,Racine,Waterford,53185,1998-02-01,165200.0
WI,Racine,Waterford,53185,1998-03-01,165300.0
WI,Racine,Waterford,53185,1998-04-01,165000.0
WI,Racine,Waterford,53185,1998-05-01,164600.0
WI,Racine,Waterford,53185,1998-06-01,164100.0
WI,Racine,Waterford,53185,1998-07-01,163600.0
WI,Racine,Waterford,53185,1998-08-01,163400.0
WI,Racine,Waterford,53185,1998-09-01,163500.0
WI,Racine,Waterford,53185,1998-10-01,163600.0
WI,Racine,Waterford,53185,1998-11-01,163500.0
WI,Racine,Waterford,53185,1998-12-01,163400.0
WI,Racine,Waterford,53185,1999-01-01,163100.0
WI,Racine,Waterford,53185,1999-02-01,162700.0
WI,Racine,Waterford,53185,1999-03-01,162200.0
WI,Racine,Waterford,53185,1999-04-01,161800.0
WI,Racine,Waterford,53185,1999-05-01,161700.0
WI,Racine,Waterford,53185,1999-06-01,162000.0
WI,Racine,Waterford,53185,1999-07-01,162800.0
WI,Racine,Waterford,53185,1999-08-01,164100.0
WI,Racine,Waterford,53185,1999-09-01,166000.0
WI,Racine,Waterford,53185,1999-10-01,168100.0
WI,Racine,Waterford,53185,1999-11-01,169900.0
WI,Racine,Waterford,53185,1999-12-01,171700.0
WI,Racine,Waterford,53185,2000-01-01,173100.0
WI,Racine,Waterford,53185,2000-02-01,174000.0
WI,Racine,Waterford,53185,2000-03-01,174500.0
WI,Racine,Waterford,53185,2000-04-01,174700.0
WI,Racine,Waterford,53185,2000-05-01,174700.0
WI,Racine,Waterford,53185,2000-06-01,174900.0
WI,Racine,Waterford,53185,2000-07-01,175200.0
WI,Racine,Waterford,53185,2000-08-01,175800.0
WI,Racine,Waterford,53185,2000-09-01,176800.0
WI,Racine,Waterford,53185,2000-10-01,177900.0
WI,Racine,Waterford,53185,2000-11-01,178700.0
WI,Racine,Waterford,53185,2000-12-01,179300.0
WI,Racine,Waterford,53185,2001-01-01,179500.0
WI,Racine,Waterford,53185,2001-02-01,179200.0
WI,Racine,Waterford,53185,2001-03-01,178400.0
WI,Racine,Waterford,53185,2001-04-01,177500.0
WI,Racine,Waterford,53185,2001-05-01,176700.0
WI,Racine,Waterford,53185,2001-06-01,176500.0
WI,Racine,Waterford,53185,2001-07-01,176900.0
WI,Racine,Waterford,53185,2001-08-01,178000.0
WI,Racine,Waterford,53185,2001-09-01,180000.0
WI,Racine,Waterford,53185,2001-10-01,182600.0
WI,Racine,Waterford,53185,2001-11-01,185500.0
WI,Racine,Waterford,53185,2001-12-01,188500.0
WI,Racine,Waterford,53185,2002-01-01,191300.0
WI,Racine,Waterford,53185,2002-02-01,193800.0
WI,Racine,Waterford,53185,2002-03-01,195900.0
WI,Racine,Waterford,53185,2002-04-01,197800.0
WI,Racine,Waterford,53185,2002-05-01,200000.0
WI,Racine,Waterford,53185,2002-06-01,202500.0
WI,Racine,Waterford,53185,2002-07-01,206600.0
WI,Racine,Waterford,53185,2002-08-01,211600.0
WI,Racine,Waterford,53185,2002-09-01,215700.0
WI,Racine,Waterford,53185,2002-10-01,218300.0
WI,Racine,Waterford,53185,2002-11-01,220700.0
WI,Racine,Waterford,53185,2002-12-01,222700.0
WI,Racine,Waterford,53185,2003-01-01,224000.0
WI,Racine,Waterford,53185,2003-02-01,224200.0
WI,Racine,Waterford,53185,2003-03-01,223000.0
WI,Racine,Waterford,53185,2003-04-01,220300.0
WI,Racine,Waterford,53185,2003-05-01,216300.0
WI,Racine,Waterford,53185,2003-06-01,211600.0
WI,Racine,Waterford,53185,2003-07-01,206400.0
WI,Racine,Waterford,53185,2003-08-01,201200.0
WI,Racine,Waterford,53185,2003-09-01,196700.0
WI,Racine,Waterford,53185,2003-10-01,192900.0
WI,Racine,Waterford,53185,2003-11-01,189600.0
WI,Racine,Waterford,53185,2003-12-01,187200.0
WI,Racine,Waterford,53185,2004-01-01,186200.0
WI,Racine,Waterford,53185,2004-02-01,187800.0
WI,Racine,Waterford,53185,2004-03-01,192700.0
WI,Racine,Waterford,53185,2004-04-01,200200.0
WI,Racine,Waterford,53185,2004-05-01,208300.0
WI,Racine,Waterford,53185,2004-06-01,214800.0
WI,Racine,Waterford,53185,2004-07-01,217900.0
WI,Racine,Waterford,53185,2004-08-01,217100.0
WI,Racine,Waterford,53185,2004-09-01,213800.0
WI,Racine,Waterford,53185,2004-10-01,209300.0
WI,Racine,Waterford,53185,2004-11-01,205000.0
WI,Racine,Waterford,53185,2004-12-01,202400.0
WI,Racine,Waterford,53185,2005-01-01,202200.0
WI,Racine,Waterford,53185,2005-02-01,204000.0
WI,Racine,Waterford,53185,2005-03-01,207400.0
WI,Racine,Waterford,53185,2005-04-01,211700.0
WI,Racine,Waterford,53185,2005-05-01,216500.0
WI,Racine,Waterford,53185,2005-06-01,221900.0
WI,Racine,Waterford,53185,2005-07-01,227700.0
WI,Racine,Waterford,53185,2005-08-01,234000.0
WI,Racine,Waterford,53185,2005-09-01,240400.0
WI,Racine,Waterford,53185,2005-10-01,246900.0
WI,Racine,Waterford,53185,2005-11-01,253200.0
WI,Racine,Waterford,53185,2005-12-01,258900.0
WI,Racine,Waterford,53185,2006-01-01,263300.0
WI,Racine,Waterford,53185,2006-02-01,265700.0
WI,Racine,Waterford,53185,2006-03-01,266100.0
WI,Racine,Waterford,53185,2006-04-01,264800.0
WI,Racine,Waterford,53185,2006-05-01,262800.0
WI,Racine,Waterford,53185,2006-06-01,261000.0
WI,Racine,Waterford,53185,2006-07-01,259700.0
WI,Racine,Waterford,53185,2006-08-01,259000.0
WI,Racine,Waterford,53185,2006-09-01,259000.0
WI,Racine,Waterford,53185,2006-10-01,259300.0
WI,Racine,Waterford,53185,2006-11-01,259400.0
WI,Racine,Waterford,53185,2006-12-01,258900.0
WI,Racine,Waterford,53185,2007-01-01,257400.0
WI,Racine,Waterford,53185,2007-02-01,254800.0
WI,Racine,Waterford,53185,2007-03-01,251700.0
WI,Racine,Waterford,53185,2007-04-01,248500.0
WI,Racine,Waterford,53185,2007-05-01,245600.0
WI,Racine,Waterford,53185,2007-06-01,243400.0
WI,Racine,Waterford,53185,2007-07-01,242100.0
WI,Racine,Waterford,53185,2007-08-01,241300.0
WI,Racine,Waterford,53185,2007-09-01,240800.0
WI,Racine,Waterford,53185,2007-10-01,240800.0
WI,Racine,Waterford,53185,2007-11-01,241200.0
WI,Racine,Waterford,53185,2007-12-01,241400.0
WI,Racine,Waterford,53185,2008-01-01,241100.0
WI,Racine,Waterford,53185,2008-02-01,239900.0
WI,Racine,Waterford,53185,2008-03-01,238100.0
WI,Racine,Waterford,53185,2008-04-01,236300.0
WI,Racine,Waterford,53185,2008-05-01,234600.0
WI,Racine,Waterford,53185,2008-06-01,232900.0
WI,Racine,Waterford,53185,2008-07-01,231700.0
WI,Racine,Waterford,53185,2008-08-01,230500.0
WI,Racine,Waterford,53185,2008-09-01,229300.0
WI,Racine,Waterford,53185,2008-10-01,228400.0
WI,Racine,Waterford,53185,2008-11-01,228000.0
WI,Racine,Waterford,53185,2008-12-01,227800.0
WI,Racine,Waterford,53185,2009-01-01,227700.0
WI,Racine,Waterford,53185,2009-02-01,226800.0
WI,Racine,Waterford,53185,2009-03-01,225400.0
WI,Racine,Waterford,53185,2009-04-01,223800.0
WI,Racine,Waterford,53185,2009-05-01,222500.0
WI,Racine,Waterford,53185,2009-06-01,221800.0
WI,Racine,Waterford,53185,2009-07-01,221800.0
WI,Racine,Waterford,53185,2009-08-01,222800.0
WI,Racine,Waterford,53185,2009-09-01,223500.0
WI,Racine,Waterford,53185,2009-10-01,223000.0
WI,Racine,Waterford,53185,2009-11-01,222000.0
WI,Racine,Waterford,53185,2009-12-01,221500.0
WI,Racine,Waterford,53185,2010-01-01,221300.0
WI,Racine,Waterford,53185,2010-02-01,222400.0
WI,Racine,Waterford,53185,2010-03-01,223800.0
WI,Racine,Waterford,53185,2010-04-01,224600.0
WI,Racine,Waterford,53185,2010-05-01,224900.0
WI,Racine,Waterford,53185,2010-06-01,225300.0
WI,Racine,Waterford,53185,2010-07-01,224900.0
WI,Racine,Waterford,53185,2010-08-01,223900.0
WI,Racine,Waterford,53185,2010-09-01,222700.0
WI,Racine,Waterford,53185,2010-10-01,221900.0
WI,Racine,Waterford,53185,2010-11-01,219400.0
WI,Racine,Waterford,53185,2010-12-01,214500.0
WI,Racine,Waterford,53185,2011-01-01,209900.0
WI,Racine,Waterford,53185,2011-02-01,206900.0
WI,Racine,Waterford,53185,2011-03-01,204800.0
WI,Racine,Waterford,53185,2011-04-01,203300.0
WI,Racine,Waterford,53185,2011-05-01,202400.0
WI,Racine,Waterford,53185,2011-06-01,202300.0
WI,Racine,Waterford,53185,2011-07-01,202400.0
WI,Racine,Waterford,53185,2011-08-01,203200.0
WI,Racine,Waterford,53185,2011-09-01,204900.0
WI,Racine,Waterford,53185,2011-10-01,205200.0
WI,Racine,Waterford,53185,2011-11-01,204700.0
WI,Racine,Waterford,53185,2011-12-01,206000.0
WI,Racine,Waterford,53185,2012-01-01,207900.0
WI,Racine,Waterford,53185,2012-02-01,209700.0
WI,Racine,Waterford,53185,2012-03-01,211300.0
WI,Racine,Waterford,53185,2012-04-01,212900.0
WI,Racine,Waterford,53185,2012-05-01,214900.0
WI,Racine,Waterford,53185,2012-06-01,214800.0
WI,Racine,Waterford,53185,2012-07-01,213400.0
WI,Racine,Waterford,53185,2012-08-01,213400.0
WI,Racine,Waterford,53185,2012-09-01,216200.0
WI,Racine,Waterford,53185,2012-10-01,220800.0
WI,Racine,Waterford,53185,2012-11-01,225700.0
WI,Racine,Waterford,53185,2012-12-01,229300.0
WI,Racine,Waterford,53185,2013-01-01,231400.0
WI,Racine,Waterford,53185,2013-02-01,231600.0
WI,Racine,Waterford,53185,2013-03-01,231100.0
WI,Racine,Waterford,53185,2013-04-01,229800.0
WI,Racine,Waterford,53185,2013-05-01,227300.0
WI,Racine,Waterford,53185,2013-06-01,224400.0
WI,Racine,Waterford,53185,2013-07-01,223000.0
WI,Racine,Waterford,53185,2013-08-01,221400.0
WI,Racine,Waterford,53185,2013-09-01,218700.0
WI,Racine,Waterford,53185,2013-10-01,215800.0
WI,Racine,Waterford,53185,2013-11-01,214300.0
WI,Racine,Waterford,53185,2013-12-01,212500.0
WI,Racine,Waterford,53185,2014-01-01,211300.0
WI,Racine,Waterford,53185,2014-02-01,211000.0
WI,Racine,Waterford,53185,2014-03-01,211900.0
WI,Racine,Waterford,53185,2014-04-01,212900.0
WI,Racine,Waterford,53185,2014-05-01,214700.0
WI,Racine,Waterford,53185,2014-06-01,217300.0
WI,Racine,Waterford,53185,2014-07-01,219900.0
WI,Racine,Waterford,53185,2014-08-01,220600.0
WI,Racine,Waterford,53185,2014-09-01,219400.0
WI,Racine,Waterford,53185,2014-10-01,219900.0
WI,Racine,Waterford,53185,2014-11-01,223200.0
WI,Racine,Waterford,53185,2014-12-01,227300.0
WI,Racine,Waterford,53185,2015-01-01,230300.0
WI,Racine,Waterford,53185,2015-02-01,232500.0
WI,Racine,Waterford,53185,2015-03-01,233700.0
WI,Racine,Waterford,53185,2015-04-01,234800.0
WI,Racine,Waterford,53185,2015-05-01,235700.0
WI,Racine,Waterford,53185,2015-06-01,236700.0
WI,Racine,Waterford,53185,2015-07-01,237400.0
WI,Racine,Waterford,53185,2015-08-01,237800.0
WI,Racine,Waterford,53185,2015-09-01,238500.0
WI,Racine,Waterford,53185,2015-10-01,239400.0
WI,Racine,Waterford,53185,2015-11-01,239800.0
WI,Racine,Waterford,53185,2015-12-01,240100.0
WI,Racine,Waterford,53185,2016-01-01,240200.0
WI,Racine,Waterford,53185,2016-02-01,239500.0
WI,Racine,Waterford,53185,2016-03-01,239300.0
WI,Racine,Waterford,53185,2016-04-01,240100.0
WI,Racine,Waterford,53185,2016-05-01,241300.0
WI,Racine,Waterford,53185,2016-06-01,243000.0
WI,Racine,Waterford,53185,2016-07-01,244800.0
WI,Racine,Waterford,53185,2016-08-01,245300.0
WI,Racine,Waterford,53185,2016-09-01,245300.0
WI,Racine,Waterford,53185,2016-10-01,246100.0
WI,Racine,Waterford,53185,2016-11-01,247200.0
WI,Racine,Waterford,53185,2016-12-01,249000.0
WI,Racine,Waterford,53185,2017-01-01,251800.0
WI,Racine,Waterford,53185,2017-02-01,254900.0
WI,Racine,Waterford,53185,2017-03-01,257500.0
WI,Racine,Waterford,53185,2017-04-01,259700.0
WI,Racine,Waterford,53185,2017-05-01,261200.0
WI,Racine,Waterford,53185,2017-06-01,261900.0
WI,Racine,Waterford,53185,2017-07-01,263000.0
WI,Racine,Waterford,53185,2017-08-01,265400.0
WI,Racine,Waterford,53185,2017-09-01,267600.0
WI,Racine,Waterford,53185,2017-10-01,267800.0
WI,Racine,Waterford,53185,2017-11-01,266500.0
WI,Racine,Waterford,53185,2017-12-01,266000.0
